,Unnamed: 0,filename,captions,keywords,top_keywords,cluster_ids,cluster_keywords,cluster_similarity_score,video_similarity_score
142,142,23240,there are many people playing a game of soccer on the field there are people standing in a field playing frisbee there are a lot of people that are playing a game of frisbee several people are playing a game of soccer on a field players in a group playing a game of soccer on a field several people are standing on a field playing soccer,soccer players frisbee people group ,soccer_players_frisbee,4,soccer_football_players_people,0.4572096828681727,0.45382017
143,143,18801,two little girls sitting on a trampol in the grass two little girls sitting on a trampol in the grass two young girls sitting on a trampol in a garden,trampol girls garden grass sitting ,trampol_girls_garden,47,standing_sitting_people_woman,0.20471697323418295,0.19808644
144,144,26732,there are two men and a woman dancing together at a party there are people standing around a table with a cake on it,party cake dancing people table ,party_cake_dancing,10,bride_groom_wedding_standing,0.5019372143691851,0.28090733
145,145,23072,skier in black and white skiing down a snowy slope skier in black and white photo going down a snowy hill,skier skiing slope snowy photo ,skier_skiing_slope,2,skiers_snow_snowy_mountain,0.5481712681854644,0.5443119
146,146,26500,skiers on a steep mountain with a view of a valley skiers on a steep mountain with a mountain in the background,skiers mountain steep valley view ,skiers_mountain_steep,2,skiers_snow_snowy_mountain,0.5481712681854644,0.6958763
147,147,24257,there is a car that is parked in front of a building  car in a parking garage with a fire hydrant,garage parked car parking hydrant ,garage_parked_car,34,street_people_walking_night,0.29037876967513176,0.2128068
148,148,25385,there are two kites flying in the sky above a beach surfer in wetsuit riding a wave on a sunny day,kites surfer sky beach flying ,kites_surfer_sky,36,flying_parachute_sky_paraglider,0.4943497387232396,0.4781355
149,149,21725,man in a suit and tie standing in front of a body of water  man in a suit and tie standing in front of a lake,lake suit standing tie water ,lake_suit_standing,39,sitting_standing_man_table,0.28493999155348365,0.23046081
150,150,22961,view of a plane flying over a mountain range  view of a man flying in a plane with a view of the mountains,mountains plane mountain flying view ,mountains_plane_mountain,36,flying_parachute_sky_paraglider,0.4943497387232396,0.36058715
151,151,19320,a close up of a man in a plaid shirt sitting in a forest a close up of a man in a plaid shirt standing in front of a tree,forest tree plaid standing shirt ,forest_tree_plaid,39,sitting_standing_man_table,0.28493999155348365,0.20358153
152,152,25378,a close up of a person holding a tennis racket in a tennis court a black and white photo of a man holding a tennis racquet,tennis racquet racket holding photo ,tennis_racquet_racket,24,woman_dark_standing_person,0.20110890564277814,0.15496142
153,153,24098,bride and groom exchanging wedding ring at outdoor ceremony in park bride and groom exchanging wedding rings at outdoor ceremony in park,wedding ceremony bride outdoor park ,wedding_ceremony_bride,10,bride_groom_wedding_standing,0.5019372143691851,0.6013041
154,154,25976,there is a woman standing in front of a desk with a laptop there are two women standing in front of a whiteboard in a classroom,classroom desk whiteboard laptop women ,classroom_desk_whiteboard,26,woman_standing_sitting_room,0.25453812250872027,0.49309638
155,155,20438,view of a small village with a vineyard in the foreground aerial view of a farm with a house and vineyard in the background,vineyard village aerial farm view ,vineyard_village_aerial,17,mountain_view_mountains_road,0.3947719634052808,0.316282
156,156,19112,skateboarder riding down a street in front of a tall building araffe skateboarder riding down a street in a city there is a man riding a skateboard down a street there is a skateboarder riding down a rail in a parking lot,skateboarder street skateboard parking rail ,skateboarder_street_skateboard,19,skateboard_skateboarder_riding_ramp,0.5028911338498195,0.5308389
157,157,20860,there is a man that is standing in front of a wall there are two men standing in front of a stage with a microphone,microphone stage standing wall men ,microphone_stage_standing,13,microphone_guitar_stage_room,0.39757259966634784,0.4329981
158,158,19576,woman sitting in a chair reading a book in front of a microphone woman sitting in a chair reading a book while holding a microphone,chair woman reading sitting microphone ,chair_woman_reading,40,woman_sitting_standing_table,0.31939566804951913,0.42668977
159,159,27279,there is a man that is standing in the dark with a cell phone there are two mice that are standing in the dark,mice dark standing cell phone ,mice_dark_standing,15,dark_background_phone_standing,0.2633934019697437,0.4739452
160,160,22539,a close up of a black background with a sun and a black sky there is a man that is standing in the dark with a cell phone,sun dark background sky phone ,sun_dark_background,22,background_dark_phone_standing,0.4086811179386191,0.6309794
161,161,19744,there is a man that is standing in a cage with a boxing glove there is a man that is kneeling down in a cage there is a cat that is sitting on a fence in the room,cage cat boxing fence standing ,cage_cat_boxing,25,boxing_ring_standing_cage,0.5103997233672999,0.6574978
162,162,26199,there are many different colored objects on display in a store graffiti on the wall of a building with a toilet and a trash can,graffiti objects toilet wall colored ,graffiti_objects_toilet,14,wall_sitting_room_table,0.20419820989900006,0.23100479
163,163,18696,there is a man that is standing in the dark with a skateboard a close up of a black background with a white text,skateboard dark background text black ,skateboard_dark_background,15,dark_background_phone_standing,0.2633934019697437,0.4310613
164,164,24408,there is a man standing on a stage with a microphone in front of a crowd they are playing a concert together in a dark room there are two men that are playing guitar together in a room,concert stage microphone crowd guitar ,concert_stage_microphone,13,microphone_guitar_stage_room,0.39757259966634784,0.57896847
165,165,20894,someone is holding a surfboard in their hand and a person is holding a surfboard araffe flying a kite in the air over a mountain range,kite surfboard flying person hand ,kite_surfboard_flying,31,sky_view_flying_sunset,0.3993302132923178,0.2983618
166,166,21946,there is a man that is standing in the dark with a cell phone pura vida - the story of a woman who was murdered,vida murdered phone woman pura ,vida_murdered_phone,22,background_dark_phone_standing,0.4086811179386191,0.46076754
167,167,19582,there are two men shaking hands in a room with pictures on the wall two men in suits are standing in a room with a wall of framed pictures,shaking room hands men pictures ,shaking_room_hands,46,sitting_suit_tie_man,0.3768874399215724,0.2207209
168,168,18450,there is a woman standing in a living room with a bowling ball there is a woman standing in a living room with a black and white photo a close up of a chair and ottoman in a room,bowling woman room ottoman ball ,bowling_woman_room,43,woman_standing_room_dark,0.23219229047408146,0.54346204
169,169,26951,graffiti on a wall in a city with people walking by,graffiti city wall walking people ,graffiti_city_wall,27,standing_people_walking_woman,0.14398149883266226,0.39600456
170,170,18662,there is a man sitting on a rock talking on a cell phone there is a man sitting on a rock talking on a cell phone,rock sitting phone talking man ,rock_sitting_phone,43,woman_standing_room_dark,0.23219229047408146,-0.12160248
171,171,21348,black jeep driving down a street next to a tall building  vehicle driving down a street with a dog in the back,jeep vehicle street driving dog ,jeep_vehicle_street,34,street_people_walking_night,0.29037876967513176,0.19936997
172,172,23847,there is a man wearing a mask and a hat looking at a cell phone there is a man that is standing in a room with a machine  man in a blue shirt and a white mask is using a laptop,mask laptop machine room hat ,mask_laptop_machine,3,standing_sitting_room_woman,0.1888414480369448,0.14032938
173,173,22995,a close up of a computer screen with a message on it,screen message computer close ,screen_message_computer,45,screen_close_computer_image,0.36134901012670484,0.6241727
